121,21,Nanggroe Aceh Darussalam (NAD),9,Aceh Tenggara,Kabupaten,Lawe Sumur,2023-11-02 18:18:25,2023-11-02 18:18:25
122,21,Nanggroe Aceh Darussalam (NAD),9,Aceh Tenggara,Kabupaten,Leuser,2023-11-02 18:18:25,2023-11-02 18:18:25
123,21,Nanggroe Aceh Darussalam (NAD),9,Aceh Tenggara,Kabupaten,Semadam,2023-11-02 18:18:25,2023-11-02 18:18:25
124,21,Nanggroe Aceh Darussalam (NAD),9,Aceh Tenggara,Kabupaten,Tanah Alas,2023-11-02 18:18:25,2023-11-02 18:18:25
125,21,Nanggroe Aceh Darussalam (NAD),10,Aceh Timur,Kabupaten,Banda Alam,2023-11-02 18:18:25,2023-11-02 18:18:25
126,21,Nanggroe Aceh Darussalam (NAD),10,Aceh Timur,Kabupaten,Birem Bayeun,2023-11-02 18:18:25,2023-11-02 18:18:25
127,21,Nanggroe Aceh Darussalam (NAD),10,Aceh Timur,Kabupaten,Darul Aman,2023-11-02 18:18:25,2023-11-02 18:18:25
128,21,Nanggroe Aceh Darussalam (NAD),10,Aceh Timur,Kabupaten,Darul Falah,2023-11-02 18:18:25,2023-11-02 18:18:25
129,21,Nanggroe Aceh Darussalam (NAD),10,Aceh Timur,Kabupaten,Darul Iksan (Ihsan),2023-11-02 18:18:25,2023-11-02 18:18:25
130,21,Nanggroe Aceh Darussalam (NAD),10,Aceh Timur,Kabupaten,Idi Rayeuk,2023-11-02 18:18:25,2023-11-02 18:18:25
131,21,Nanggroe Aceh Darussalam (NAD),10,Aceh Timur,Kabupaten,Idi Timur,2023-11-02 18:18:25,2023-11-02 18:18:25
132,21,Nanggroe Aceh Darussalam (NAD),10,Aceh Timur,Kabupaten,Idi Tunong,2023-11-02 18:18:25,2023-11-02 18:18:25
133,21,Nanggroe Aceh Darussalam (NAD),10,Aceh Timur,Kabupaten,Indra Makmur,2023-11-02 18:18:25,2023-11-02 18:18:25
134,21,Nanggroe Aceh Darussalam (NAD),10,Aceh Timur,Kabupaten,Julok,2023-11-02 18:18:25,2023-11-02 18:18:25
135,21,Nanggroe Aceh Darussalam (NAD),10,Aceh Timur,Kabupaten,Madat,2023-11-02 18:18:25,2023-11-02 18:18:25
136,21,Nanggroe Aceh Darussalam (NAD),10,Aceh Timur,Kabupaten,Nurussalam,2023-11-02 18:18:25,2023-11-02 18:18:25
137,21,Nanggroe Aceh Darussalam (NAD),10,Aceh Timur,Kabupaten,Pante Bidari (Beudari),2023-11-02 18:18:25,2023-11-02 18:18:25
138,21,Nanggroe Aceh Darussalam (NAD),10,Aceh Timur,Kabupaten,Peudawa,2023-11-02 18:18:25,2023-11-02 18:18:25
139,21,Nanggroe Aceh Darussalam (NAD),10,Aceh Timur,Kabupaten,Peunaron,2023-11-02 18:18:25,2023-11-02 18:18:25
140,21,Nanggroe Aceh Darussalam (NAD),10,Aceh Timur,Kabupaten,Peureulak,2023-11-02 18:18:25,2023-11-02 18:18:25
141,21,Nanggroe Aceh Darussalam (NAD),10,Aceh Timur,Kabupaten,Peureulak Barat,2023-11-02 18:18:25,2023-11-02 18:18:25
142,21,Nanggroe Aceh Darussalam (NAD),10,Aceh Timur,Kabupaten,Peureulak Timur,2023-11-02 18:18:25,2023-11-02 18:18:25
143,21,Nanggroe Aceh Darussalam (NAD),10,Aceh Timur,Kabupaten,Rantau Selamat,2023-11-02 18:18:25,2023-11-02 18:18:25
144,21,Nanggroe Aceh Darussalam (NAD),10,Aceh Timur,Kabupaten,Ranto Peureulak,2023-11-02 18:18:25,2023-11-02 18:18:25
145,21,Nanggroe Aceh Darussalam (NAD),10,Aceh Timur,Kabupaten,Serba Jadi,2023-11-02 18:18:25,2023-11-02 18:18:25
146,21,Nanggroe Aceh Darussalam (NAD),10,Aceh Timur,Kabupaten,Simpang Jernih,2023-11-02 18:18:25,2023-11-02 18:18:25
147,21,Nanggroe Aceh Darussalam (NAD),10,Aceh Timur,Kabupaten,Simpang Ulim,2023-11-02 18:18:25,2023-11-02 18:18:25
148,21,Nanggroe Aceh Darussalam (NAD),10,Aceh Timur,Kabupaten,Sungai Raya,2023-11-02 18:18:25,2023-11-02 18:18:25
149,21,Nanggroe Aceh Darussalam (NAD),11,Aceh Utara,Kabupaten,Baktiya,2023-11-02 18:18:25,2023-11-02 18:18:25
150,21,Nanggroe Aceh Darussalam (NAD),11,Aceh Utara,Kabupaten,Baktiya Barat,2023-11-02 18:18:25,2023-11-02 18:18:25
151,21,Nanggroe Aceh Darussalam (NAD),11,Aceh Utara,Kabupaten,Banda Baro,2023-11-02 18:18:25,2023-11-02 18:18:25
152,21,Nanggroe Aceh Darussalam (NAD),11,Aceh Utara,Kabupaten,Cot Girek,2023-11-02 18:18:25,2023-11-02 18:18:25
153,21,Nanggroe Aceh Darussalam (NAD),11,Aceh Utara,Kabupaten,Dewantara,2023-11-02 18:18:25,2023-11-02 18:18:25
154,21,Nanggroe Aceh Darussalam (NAD),11,Aceh Utara,Kabupaten,Geuredong Pase,2023-11-02 18:18:25,2023-11-02 18:18:25
155,21,Nanggroe Aceh Darussalam (NAD),11,Aceh Utara,Kabupaten,Kuta Makmur,2023-11-02 18:18:25,2023-11-02 18:18:25
156,21,Nanggroe Aceh Darussalam (NAD),11,Aceh Utara,Kabupaten,Langkahan,2023-11-02 18:18:25,2023-11-02 18:18:25
157,21,Nanggroe Aceh Darussalam (NAD),11,Aceh Utara,Kabupaten,Lapang,2023-11-02 18:18:25,2023-11-02 18:18:25
158,21,Nanggroe Aceh Darussalam (NAD),11,Aceh Utara,Kabupaten,Lhoksukon,2023-11-02 18:18:25,2023-11-02 18:18:25
159,21,Nanggroe Aceh Darussalam (NAD),11,Aceh Utara,Kabupaten,Matangkuli,2023-11-02 18:18:25,2023-11-02 18:18:25
160,21,Nanggroe Aceh Darussalam (NAD),11,Aceh Utara,Kabupaten,Meurah Mulia,2023-11-02 18:18:25,2023-11-02 18:18:25
161,21,Nanggroe Aceh Darussalam (NAD),11,Aceh Utara,Kabupaten,Muara Batu,2023-11-02 18:18:25,2023-11-02 18:18:25
162,21,Nanggroe Aceh Darussalam (NAD),11,Aceh Utara,Kabupaten,Nibong,2023-11-02 18:18:25,2023-11-02 18:18:25
163,21,Nanggroe Aceh Darussalam (NAD),11,Aceh Utara,Kabupaten,Nisam,2023-11-02 18:18:25,2023-11-02 18:18:25
164,21,Nanggroe Aceh Darussalam (NAD),11,Aceh Utara,Kabupaten,Nisam Antara,2023-11-02 18:18:25,2023-11-02 18:18:25
165,21,Nanggroe Aceh Darussalam (NAD),11,Aceh Utara,Kabupaten,Paya Bakong,2023-11-02 18:18:25,2023-11-02 18:18:25
166,21,Nanggroe Aceh Darussalam (NAD),11,Aceh Utara,Kabupaten,Pirak Timur,2023-11-02 18:18:25,2023-11-02 18:18:25
167,21,Nanggroe Aceh Darussalam (NAD),11,Aceh Utara,Kabupaten,Samudera,2023-11-02 18:18:25,2023-11-02 18:18:25
168,21,Nanggroe Aceh Darussalam (NAD),11,Aceh Utara,Kabupaten,Sawang,2023-11-02 18:18:25,2023-11-02 18:18:25
169,21,Nanggroe Aceh Darussalam (NAD),11,Aceh Utara,Kabupaten,Seunuddon (Seunudon),2023-11-02 18:18:25,2023-11-02 18:18:25
170,21,Nanggroe Aceh Darussalam (NAD),11,Aceh Utara,Kabupaten,Simpang Kramat (Keramat),2023-11-02 18:18:25,2023-11-02 18:18:25
171,21,Nanggroe Aceh Darussalam (NAD),11,Aceh Utara,Kabupaten,Syamtalira Aron,2023-11-02 18:18:25,2023-11-02 18:18:25
172,21,Nanggroe Aceh Darussalam (NAD),11,Aceh Utara,Kabupaten,Syamtalira Bayu,2023-11-02 18:18:25,2023-11-02 18:18:25
173,21,Nanggroe Aceh Darussalam (NAD),11,Aceh Utara,Kabupaten,Tanah Jambo Aye,2023-11-02 18:18:25,2023-11-02 18:18:25
174,21,Nanggroe Aceh Darussalam (NAD),11,Aceh Utara,Kabupaten,Tanah Luas,2023-11-02 18:18:25,2023-11-02 18:18:25
175,21,Nanggroe Aceh Darussalam (NAD),11,Aceh Utara,Kabupaten,Tanah Pasir,2023-11-02 18:18:25,2023-11-02 18:18:25
176,32,Sumatera Barat,12,Agam,Kabupaten,Ampek Nagari (IV Nagari ),2023-11-02 18:18:25,2023-11-02 18:18:25
177,32,Sumatera Barat,12,Agam,Kabupaten,Banuhampu,2023-11-02 18:18:25,2023-11-02 18:18:25
178,32,Sumatera Barat,12,Agam,Kabupaten,Baso,2023-11-02 18:18:25,2023-11-02 18:18:25
179,32,Sumatera Barat,12,Agam,Kabupaten,Candung,2023-11-02 18:18:25,2023-11-02 18:18:25
180,32,Sumatera Barat,12,Agam,Kabupaten,IV Angkat Candung (Ampek Angkek),2023-11-02 18:18:25,2023-11-02 18:18:25
181,32,Sumatera Barat,12,Agam,Kabupaten,IV Koto (Ampek Koto),2023-11-02 18:18:25,2023-11-02 18:18:25
182,32,Sumatera Barat,12,Agam,Kabupaten,Kamang Magek,2023-11-02 18:18:25,2023-11-02 18:18:25
183,32,Sumatera Barat,12,Agam,Kabupaten,Lubuk Basung,2023-11-02 18:18:25,2023-11-02 18:18:25
184,32,Sumatera Barat,12,Agam,Kabupaten,Malakak,2023-11-02 18:18:25,2023-11-02 18:18:25
185,32,Sumatera Barat,12,Agam,Kabupaten,Matur,2023-11-02 18:18:25,2023-11-02 18:18:25
186,32,Sumatera Barat,12,Agam,Kabupaten,Palembayan,2023-11-02 18:18:25,2023-11-02 18:18:25
187,32,Sumatera Barat,12,Agam,Kabupaten,Palupuh,2023-11-02 18:18:25,2023-11-02 18:18:25
